compound_number,feature_number,TIC,rel_abundance,mz,rt
292,1126_0,41000.200000,0.073814,346.022123,1.304031
292,74_0,39213.100000,0.070596,124.014648,1.304031
292,1135_0,25366.500000,0.045668,348.024348,1.304031
292,1096_0,23589.700000,0.042469,339.201146,1.304031
292,814_0,18460.300000,0.033235,288.997030,1.354298
292,556_0,14083.100000,0.025354,233.006580,1.354298
292,695_0,12865.200000,0.023162,261.004200,1.354298
292,716_0,11825.800000,0.021290,265.147560,1.354298
292,86_0,11125.700000,0.020030,127.051515,1.304031
292,831_0,8886.920000,0.015999,292.014738,1.304031
292,14_0,8457.350000,0.015226,97.027720,1.354298
292,78_0,7232.600000,0.013021,125.082820,1.354298
292,149_0,5793.670000,0.010430,146.082233,1.304031
292,490_0,2772.790000,0.004992,218.104853,1.354298
292,35_0,2401.220000,0.004323,108.020798,1.304031
292,79_0,1899.640000,0.003420,125.140300,1.304031
293,2735_1,119043.910000,0.515929,668.102528,5.425884
293,2737_0,50789.540000,0.220119,668.605479,5.476151
293,2770_0,33955.730000,0.147162,676.101848,5.878283
293,2773_0,14513.850000,0.062902,676.604799,5.928550
293,379_0,8679.970000,0.037618,196.061218,5.626950
293,2739_0,3753.790000,0.016269,669.113220,5.476151
294,1753_1,1885250.030000,0.781852,477.067270,3.767090
294,1757_0,247325.630000,0.102571,478.068383,3.264425
294,244_1,215292.300000,0.089286,169.012020,2.761760
294,1040_1,24070.930000,0.009983,331.067705,3.364958
294,2503_0,18020.210000,0.007473,625.045110,3.465491
294,1007_0,9554.960000,0.003963,325.056240,3.415224
294,661_0,5692.240000,0.002361,254.930465,3.616290
294,1963_1,4166.600000,0.001728,515.023325,3.566024
294,1762_1,1890.180000,0.000784,479.050335,3.817356
295,5110_0,106824.120000,0.325127,1106.517954,7.587344
295,5107_1,46000.570000,0.140006,1106.010213,7.939210
295,5217_0,36531.060000,0.111185,1129.510011,8.090009
295,5213_0,33142.700000,0.100872,1129.002270,8.090009
295,5112_0,28225.820000,0.085907,1107.011325,7.939210
295,5060_1,23757.730000,0.072308,1097.498361,8.140276
295,5058_0,21976.330000,0.066886,1097.009780,7.336012
295,5220_0,14433.580000,0.043930,1130.017753,7.939210
295,5062_1,7071.130000,0.021521,1098.001313,7.788410
295,5114_0,4479.060000,0.013632,1107.509486,8.190542
295,5221_0,4219.290000,0.012842,1130.511124,8.190542
295,5466_0,1900.210000,0.005783,1181.031380,8.190542
296,88_1,1066504.130000,0.841146,128.033468,4.068689
296,147_1,26419.970000,0.020837,146.043913,4.018422
296,1458_0,23959.100000,0.018896,417.101110,4.169222
296,3061_1,20821.000000,0.016421,761.134140,4.671887
296,303_2,17391.350000,0.013716,181.068480,4.068689
296,618_1,12863.660000,0.010145,245.091780,4.118955
296,2572_0,12162.100000,0.009592,635.089765,3.566024
296,449_1,11600.900000,0.009150,209.066100,3.917889
296,221_1,11009.700000,0.008683,163.038875,4.923219
296,952_2,8464.830000,0.006676,315.073855,4.018422
296,230_2,6735.500000,0.005312,165.041100,5.275085
296,3064_0,5978.940000,0.004716,762.140043,4.621620
296,1194_1,5569.910000,0.004393,361.067550,4.018422
296,157_0,5239.480000,0.004132,149.008930,5.375618
296,105_1,5011.510000,0.003953,133.015080,4.068689
296,638_0,4788.780000,0.003777,249.062700,4.018422
296,1462_0,4305.390000,0.003396,418.107013,4.018422
296,518_0,3866.320000,0.003049,224.020518,4.068689
296,66_1,3785.890000,0.002986,119.047405,4.118955
296,1783_0,3743.630000,0.002953,483.078735,3.264425
296,168_2,2597.210000,0.002048,152.007478,3.968156
296,70_1,2583.770000,0.002038,121.030470,4.018422
296,401_1,2515.280000,0.001984,200.056088,4.018422
297,4099_0,40177.490000,0.311692,925.910552,5.777750
297,4105_0,34874.630000,0.270553,926.413504,5.777750
297,4245_0,21938.620000,0.170197,948.916980,5.777750
297,4248_0,19886.770000,0.154279,949.415141,5.777750
297,4110_1,12023.940000,0.093280,926.911665,5.777750
298,3663_1,2273321.570000,0.739558,866.490454,2.912559
298,3678_1,722094.710000,0.234912,867.496356,2.962826
298,1338_0,29686.650000,0.009658,391.158405,3.264425
298,3686_1,23276.510000,0.007572,868.502259,2.912559
298,1688_1,11362.950000,0.003697,465.101820,2.912559
298,1008_1,5065.470000,0.001648,325.089770,2.962826
298,3467_0,4941.270000,0.001607,836.481029,2.711493
298,434_0,4143.860000,0.001348,206.081923,2.962826
299,794_0,815276.400000,0.515032,285.040480,1.253765
299,1421_0,162310.010000,0.102536,409.116160,1.354298
299,164_0,113193.000000,0.071507,151.001575,1.253765
299,800_0,94430.900000,0.059655,286.046383,1.203498
299,291_0,85152.600000,0.053793,178.999195,1.304031
299,853_0,48182.950000,0.030438,297.096940,1.203498
299,3330_0,39837.200000,0.025166,815.495986,1.153232
299,881_0,38808.300000,0.024516,302.040233,1.253765
299,294_0,37060.700000,0.023412,180.000308,1.203498
299,1643_0,31224.300000,0.019725,455.109855,1.304031
299,1149_0,28729.180000,0.018149,351.037265,1.203498
299,1000_0,27640.800000,0.017461,323.077965,1.253765
299,3340_0,17385.300000,0.010983,816.501889,1.153232
299,274_0,13690.000000,0.008648,175.037855,1.203498
299,1196_0,8299.510000,0.005243,361.148980,1.102965
299,3963_0,7442.290000,0.004701,907.210346,1.153232
299,33_0,6685.110000,0.004223,107.014895,1.304031
299,3544_0,5930.040000,0.003746,847.498056,1.203498
299,3508_0,1684.010000,0.001064,841.591971,1.153232
300,5167_0,95011.710000,0.376458,1120.538319,5.375618
300,5163_0,70957.490000,0.281150,1120.040158,5.275085
300,5171_0,55074.210000,0.218217,1121.041270,5.375618
300,5176_0,22571.150000,0.089432,1121.549011,5.375618
300,5122_0,8768.550000,0.034743,1111.030145,5.626950
301,5066_0,109166.150000,0.255930,1098.509054,7.637611
301,5174_0,73837.290000,0.173105,1121.510691,7.788410
301,5063_0,42086.230000,0.098667,1098.010893,7.637611
301,5169_0,39652.650000,0.092962,1120.998160,7.788410
301,5067_0,37104.700000,0.086988,1099.012005,7.738144
301,5062_1,28156.460000,0.066010,1098.001313,7.788410
301,5179_0,28105.310000,0.065890,1122.008853,7.738144
301,5278_0,18072.190000,0.042369,1144.507539,7.587344
301,5286_0,15379.110000,0.036055,1145.010490,7.537078
301,5068_0,15044.040000,0.035269,1099.510166,7.738144
301,5292_1,10894.570000,0.025541,1145.508651,7.537078
301,5170_0,3759.370000,0.008813,1121.017320,7.386278
301,5034_0,2896.650000,0.006791,1089.489461,7.838677
301,5287_0,2392.600000,0.005609,1145.020070,7.537078
302,2912_0,14718695.190000,0.766264,723.173295,1.706163
302,2916_0,3894846.170000,0.202768,724.174408,1.706163
302,2922_0,269517.500000,0.014031,725.180310,1.806696
302,607_0,132444.400000,0.006895,243.060815,1.655897
302,1674_0,117559.000000,0.006120,463.085225,1.756430
302,150_0,75327.660000,0.003922,147.030655,2.912559
303,4887_0,32625.010000,0.261517,1062.938425,5.828017
303,4890_0,31192.860000,0.250037,1063.441376,5.828017
303,5004_0,21346.180000,0.171107,1085.949642,5.828017
303,4892_0,20419.950000,0.163683,1063.949117,5.828017
303,5007_0,19169.140000,0.153657,1086.438224,5.828017
304,3894_0,260311.250000,0.626313,897.151320,4.118955
304,3900_0,63094.950000,0.151807,898.157223,4.018422
304,973_2,40137.370000,0.096571,319.044775,4.219488
304,88_1,33492.060000,0.080582,128.033468,4.068689
304,1241_0,18589.450000,0.044726,372.065418,4.018422
305,2850_0,228286.400000,0.477067,703.064825,5.425884
305,2853_0,147924.050000,0.309128,703.567776,5.425884
305,2635_0,75598.250000,0.157983,647.088745,4.973486
305,2642_0,10548.870000,0.022045,648.089858,4.923219
305,2855_0,9550.500000,0.019958,704.065938,5.425884
305,1374_0,6612.230000,0.013818,399.095455,5.425884
306,4597_0,61275.090000,0.221126,1009.941732,8.743474
306,4593_0,60920.810000,0.219848,1009.438781,8.743474
306,4725_0,47482.430000,0.171352,1032.948160,8.793740
306,4718_0,46175.060000,0.166634,1032.449999,8.793740
306,4602_0,26877.970000,0.096996,1010.449474,8.793740
306,4732_0,22873.090000,0.082543,1033.451111,8.793740
306,4606_0,9064.580000,0.032712,1010.947635,8.743474
306,4547_1,2435.440000,0.008789,1000.941300,8.743474
307,293_3,3046751.980000,0.895586,179.056675,4.521087
307,1110_0,82688.000000,0.024306,343.066685,4.822686
307,142_1,51183.470000,0.015045,144.065638,4.571354
307,618_1,33991.410000,0.009992,245.091780,4.118955
307,53_1,28800.350000,0.008466,115.004635,4.018422
307,3893_0,26343.260000,0.007744,897.136950,4.269755
307,5283_0,19618.130000,0.005767,1144.598549,4.571354
307,5234_0,19374.970000,0.005695,1133.581521,4.420554
307,57_1,13195.370000,0.003879,116.072808,4.621620
307,4570_0,11746.470000,0.003453,1005.448701,4.521087
307,3543_0,11126.400000,0.003271,847.397466,5.023752
307,3472_0,10789.550000,0.003172,836.907340,4.872953
307,5242_0,8799.460000,0.002587,1134.601794,4.521087
307,4478_0,7649.790000,0.002249,987.519686,3.867623
307,3061_1,7272.160000,0.002138,761.134140,4.671887
307,3653_1,5264.920000,0.001548,865.197150,4.420554
307,3476_0,4698.090000,0.001381,837.405501,4.872953
307,197_1,3494.280000,0.001027,158.081213,4.671887
307,3619_0,2619.170000,0.000770,860.397558,4.822686
307,50_0,2574.790000,0.000757,114.056213,4.621620
307,5017_0,2227.710000,0.000655,1087.587826,4.521087
307,873_1,1754.820000,0.000516,301.058280,3.767090
308,292_2,20064.000000,0.126796,179.032725,3.968156
308,960_1,15211.500000,0.096131,316.735989,3.566024
308,1234_0,14905.800000,0.094199,371.097835,4.872953
308,422_1,13299.580000,0.084048,203.083375,3.917889
308,638_0,11702.200000,0.073953,249.062700,4.018422
308,1514_1,9861.080000,0.062318,429.176730,4.018422
308,3145_1,9011.850000,0.056951,779.460726,3.867623
308,898_2,8062.910000,0.050954,305.067520,4.671887
308,119_2,7611.050000,0.048099,137.024320,3.817356
308,1458_0,7129.260000,0.045054,417.101110,4.169222
308,952_2,6360.780000,0.040198,315.073855,4.018422
308,88_1,6071.300000,0.038368,128.033468,4.068689
308,618_1,5032.620000,0.031804,245.091780,4.118955
308,1274_0,4872.210000,0.030790,380.155748,4.068689
308,720_2,4700.050000,0.029702,267.073145,4.018422
308,70_1,2996.150000,0.018934,121.030470,4.018422
308,295_2,2710.850000,0.017131,180.033838,3.968156
308,2055_0,2696.120000,0.017038,535.237176,3.968156
308,1755_1,2496.790000,0.015779,477.139120,4.269755
308,96_1,1152.470000,0.007283,130.088383,3.867623
308,1104_0,1149.150000,0.007262,341.107570,3.968156
308,4056_0,1140.170000,0.007205,919.487146,3.968156
309,5498_0,48082.120000,0.319889,1191.717897,3.566024
309,5500_0,33909.040000,0.225596,1192.220848,3.716823
309,3397_2,32292.510000,0.214841,827.490176,3.566024
309,5497_0,26943.530000,0.179254,1191.219736,3.566024
309,5504_0,9081.700000,0.060420,1192.709429,3.917889
310,2296_0,29569788.400000,0.833721,585.125150,1.756430
310,2300_0,4951515.800000,0.139608,586.126263,1.907229
310,2305_0,664963.500000,0.018749,587.136955,1.555364
310,4789_0,154007.160000,0.004342,1043.217946,1.655897
310,5410_0,76149.660000,0.002147,1171.269336,2.108295
310,1531_1,50839.470000,0.001433,433.109330,2.812026
311,4343_0,142765.800000,0.407819,963.933667,7.537078
311,4346_0,124357.770000,0.355235,964.436619,7.537078
311,4350_0,53211.250000,0.152001,964.939570,7.537078
311,4354_0,13818.540000,0.039473,965.442521,7.537078
311,4199_0,7291.380000,0.020828,941.434981,7.537078
311,4191_2,7153.070000,0.020433,940.917660,7.537078
311,5198_0,1473.970000,0.004210,1127.000045,7.486811
312,4317_0,233026.400000,0.438577,959.914847,6.280415
312,4323_0,126763.280000,0.238580,960.920750,6.280415
312,4168_0,106949.600000,0.201289,937.411371,6.179882
312,4320_0,31714.830000,0.059690,960.417799,6.230149
312,4446_0,12262.030000,0.023078,982.916485,6.280415
312,4449_0,10947.810000,0.020605,983.414646,6.531748
312,4452_0,5758.010000,0.010837,983.912807,6.280415
312,4453_0,3901.740000,0.007343,983.931967,6.280415
313,624_0,574388.250000,0.858535,247.036525,1.102965
313,3160_0,35892.880000,0.053649,783.249626,1.153232
313,2540_0,32320.900000,0.048310,631.243386,1.153232
313,2178_0,14932.510000,0.022320,565.146010,1.153232
313,831_0,11498.320000,0.017186,292.014738,1.304031
314,922_2,1675094.120000,0.379441,311.040665,5.526417
314,292_3,1394085.870000,0.315787,179.032725,5.526417
314,157_0,643504.260000,0.145766,149.008930,5.375618
314,157_1,519102.020000,0.117587,149.008930,7.134946
314,2491_0,79370.730000,0.017979,623.090785,5.576684
314,928_1,53314.200000,0.012077,312.041778,5.576684
314,515_0,34520.550000,0.007820,223.043355,5.576684
314,295_3,15647.440000,0.003544,180.033838,6.179882
315,3286_0,322306.140000,0.614706,809.120480,4.320021
315,999_1,62854.500000,0.119877,323.039645,5.023752
315,3296_0,58252.690000,0.111100,810.126383,4.269755
315,624_2,46006.000000,0.087743,247.036525,4.973486
315,1847_0,34906.220000,0.066574,495.077715,4.822686
316,273_2,504406.140000,0.654653,175.023485,5.023752
316,286_2,117185.460000,0.152091,177.040080,5.727483
316,1093_1,117016.200000,0.151872,339.071815,6.481481
316,201_1,23103.300000,0.029985,159.029635,3.968156
316,989_2,8783.080000,0.011399,321.066160,4.872953
317,1972_0,228084.460000,0.679187,516.077128,3.767090
317,1568_0,50876.970000,0.151501,440.074008,2.912559
317,4729_0,21655.400000,0.064485,1033.168500,3.767090
317,1572_0,21642.900000,0.064448,440.572169,2.862293
317,4737_0,7586.600000,0.022591,1034.169613,3.767090
317,886_1,5973.620000,0.017788,303.050925,2.862293
318,441_0,4800378.110000,0.966535,208.026668,1.605630
318,447_0,107836.310000,0.021712,209.027780,1.605630
318,451_0,38883.940000,0.007829,210.024103,1.605630
318,2753_0,19487.480000,0.003924,672.121348,1.655897
319,4442_0,29756.580000,0.351287,982.427904,5.978816
319,4440_0,23050.280000,0.272116,981.920162,6.179882
319,4314_0,12701.960000,0.149951,959.416686,6.230149
319,4312_0,10607.040000,0.125220,958.923315,5.978816
319,4447_0,8591.540000,0.101426,982.926065,5.978816
320,3589_1,627551.150000,0.369914,856.469749,4.571354
320,3731_0,270023.000000,0.159167,873.459921,4.671887
320,3594_1,254029.290000,0.149739,857.470861,4.470821
320,3653_1,149808.690000,0.088306,865.197150,4.420554
320,3737_0,136124.000000,0.080239,874.465824,4.671887
320,2645_1,55567.800000,0.032755,648.415579,4.822686
320,3538_0,55146.400000,0.032506,846.444254,4.671887
320,3601_1,49357.290000,0.029094,858.467184,4.018422
320,3745_0,36753.600000,0.021665,875.466936,4.671887
320,3546_0,23795.700000,0.014027,848.441689,4.671887
320,2652_0,21961.800000,0.012946,649.416691,4.671887
320,3553_0,14700.500000,0.008665,850.458284,5.023752
320,4216_0,1660.280000,0.000979,944.500589,4.470821
321,145_3,651735.750000,0.798347,145.061960,8.240809
321,27_4,66682.480000,0.081683,103.048765,8.441875
321,3099_2,32846.610000,0.040236,769.851962,8.039743
321,3101_2,25648.800000,0.031419,770.354913,8.140276
321,295_4,12479.100000,0.015286,180.033838,7.486811
321,45_3,7978.580000,0.009773,112.983250,8.341342
321,3103_1,6565.610000,0.008043,770.853075,8.291075
321,5994_0,6080.170000,0.007448,1494.719684,8.240809
321,3001_0,5281.980000,0.006470,746.855115,8.039743
321,5995_1,1057.300000,0.001295,1495.711217,8.240809
322,4017_0,645219.980000,0.598319,913.145170,4.822686
322,4023_0,150838.760000,0.139874,914.151073,4.772420
322,794_2,96129.400000,0.089142,285.040480,4.219488
322,1646_1,50873.950000,0.047176,456.067858,4.269755
322,2989_1,21369.960000,0.019817,743.123695,4.269755
322,210_2,14880.410000,0.013799,161.022280,3.867623
322,5189_0,11687.100000,0.010838,1124.609829,4.219488
322,4029_1,10162.100000,0.009423,915.161765,4.722153
322,358_3,9834.800000,0.009120,193.053090,5.677217
322,973_2,8936.080000,0.008287,319.044775,4.219488
322,1574_2,8322.080000,0.007717,441.079910,4.621620
322,3064_0,7436.540000,0.006896,762.140043,4.621620
322,2336_2,5589.960000,0.005184,593.090940,4.571354
322,898_2,5073.660000,0.004705,305.067520,4.671887
322,1649_0,5012.870000,0.004648,456.566019,4.269755
322,2984_0,4750.080000,0.004405,741.107100,4.822686
322,4149_0,4511.210000,0.004183,935.131325,4.772420
322,2216_1,4198.410000,0.003893,573.102220,4.521087
322,2990_1,2468.980000,0.002290,744.124808,4.118955
322,2987_0,2134.190000,0.001979,742.108213,4.269755
322,805_2,1976.280000,0.001833,287.057075,4.420554
322,4158_0,1796.130000,0.001666,936.132438,4.822686
322,2350_0,1524.670000,0.001414,595.289556,4.269755
322,2206_0,1352.070000,0.001254,571.085625,4.822686
322,1458_0,1244.640000,0.001154,417.101110,4.169222
322,3997_0,1064.110000,0.000987,911.138155,4.219488
323,1922_1,60018.300000,0.148060,507.134175,7.486811
323,131_2,56121.950000,0.138448,141.019190,8.140276
323,91_3,47542.500000,0.117284,129.020210,6.682547
323,423_0,47327.930000,0.116754,204.022218,7.738144
323,515_1,37706.350000,0.093019,223.043355,7.084679
323,1544_1,23295.400000,0.057468,435.058865,7.637611
323,14_2,23220.450000,0.057283,97.027720,8.291075
323,716_5,15455.900000,0.038129,265.147560,7.486811
323,1445_1,13055.800000,0.032208,415.031825,7.637611
323,53_3,11772.560000,0.029042,115.004635,7.637611
323,201_4,10918.500000,0.026935,159.029635,7.738144
323,1315_1,10445.600000,0.025768,387.091685,7.386278
323,0_4,9863.280000,0.024332,85.028740,8.291075
323,1927_0,8926.430000,0.022021,508.140078,7.386278
323,41_2,7630.640000,0.018824,111.009765,5.828017
323,540_2,6626.460000,0.016347,229.011710,7.637611
323,150_2,4080.760000,0.010067,147.030655,6.330682
323,860_2,2462.620000,0.006075,299.017735,7.637611
323,72_3,2402.570000,0.005927,123.008745,7.637611
323,857_0,2399.570000,0.005920,297.939982,7.637611
323,19_1,2391.680000,0.005900,99.005995,7.185212
323,862_2,1698.140000,0.004189,299.075215,7.587344
324,1563_0,1041690.630000,0.746819,439.087265,2.711493
324,3060_0,131823.000000,0.094508,761.100610,2.711493
324,2323_0,73115.190000,0.052418,591.098295,2.912559
324,1569_0,52757.690000,0.037824,440.097958,3.415224
324,890_0,28753.110000,0.020614,304.037668,2.711493
324,3063_0,21989.510000,0.015765,762.101723,2.761760
324,936_0,15343.220000,0.011000,313.057260,2.862293
324,1763_0,14794.040000,0.010606,479.083865,2.711493
324,232_1,8520.620000,0.006109,166.018263,2.711493
324,1365_1,6050.280000,0.004338,397.131550,2.711493
325,3036_0,2056541.570000,0.728411,755.160995,3.264425
325,3041_0,368888.770000,0.130658,756.166898,2.912559
325,3283_0,266138.900000,0.094264,808.483409,2.560694
325,3293_0,79920.290000,0.028307,809.489311,2.560694
325,221_0,29154.740000,0.010326,163.038875,2.912559
325,3183_0,9703.260000,0.003437,791.138775,2.761760
325,1008_1,7810.040000,0.002766,325.089770,2.962826
325,3388_1,5167.160000,0.001830,825.483161,3.566024
326,2252_0,177813.000000,0.548559,578.778384,6.682547
326,2259_0,61705.700000,0.190364,579.281336,6.682547
326,100_1,38673.120000,0.119308,131.046385,6.682547
326,5352_0,30749.700000,0.094864,1158.580594,6.682547
326,5359_0,9797.060000,0.030224,1159.581706,6.682547
326,2260_1,5407.210000,0.016681,579.784287,6.682547
327,171_0,3155995.480000,0.577603,153.018170,1.253765
327,380_0,2054830.400000,0.376070,197.009640,1.253765
327,2738_0,96473.300000,0.017656,669.074900,1.253765
327,177_0,34800.850000,0.006369,154.024073,1.253765
327,1546_0,32853.970000,0.006013,435.130715,1.454831
327,164_0,29162.080000,0.005337,151.001575,1.253765
327,387_0,27220.790000,0.004982,198.010753,1.253765
327,2842_0,14784.030000,0.002706,699.194495,1.304031
327,1103_0,9052.030000,0.001657,341.088410,1.505097
327,1435_0,6140.890000,0.001124,411.166285,1.102965
327,1269_0,2641.540000,0.000483,379.101945,1.153232
328,3830_0,29788.530000,0.313848,887.427596,4.269755
328,3824_0,28438.970000,0.299629,886.929435,4.269755
328,3834_0,14309.350000,0.150761,887.935337,4.219488
328,3760_0,9776.350000,0.103002,878.427164,4.973486
328,3987_0,7504.450000,0.079066,909.935862,4.269755
328,3992_0,5096.340000,0.053694,910.448394,3.616290
329,2579_1,7764092.780000,0.825395,636.090878,5.275085
329,2583_1,1515292.510000,0.161090,637.101570,5.275085
329,2589_0,127137.110000,0.013516,638.107473,5.275085
330,4764_0,18322.780000,0.187576,1038.480624,6.079349
330,4762_0,16804.780000,0.172036,1037.982462,6.079349
330,4692_0,14406.590000,0.147485,1028.982030,6.079349
330,4694_0,14364.880000,0.147058,1029.480191,6.079349
330,4700_0,10963.330000,0.112235,1029.968772,6.079349
330,4767_0,8441.650000,0.086420,1038.988365,6.079349
330,4664_0,5427.670000,0.055565,1023.478306,6.079349
